id,lat,lon,year_mon,geoid
2556,37.782051997,-122.393734352,2023-12,06075061502
2557,37.749975796,-122.415962154,2021-07,06075022901
2558,37.778636949,-122.495306375,2024-08,06075047802
2559,37.748222087,-122.424959613,2020-02,06075021400
2560,37.708761597,-122.416945384,2023-11,06075026404
2561,37.751487489,-122.475280557,2022-02,06075030302
2562,37.786268442,-122.412997235,2023-07,06075012302
2563,37.762352641,-122.389601294,2021-01,06075022600
2564,37.76746126,-122.426497875,2020-12,06075020202
2565,37.79303438,-122.407405071,2022-11,06075011800
2566,37.749013432,-122.488932363,2020-05,06075032901
2567,37.7469914,-122.472403677,2023-04,06075030400
2568,37.79865054,-122.445349606,2024-10,06075012801
2569,37.719247625,-122.452000573,2020-09,06075031202
2570,37.771938987,-122.439733698,2020-02,06075016700
2571,37.711733037,-122.415563553,2022-01,06075026404
2572,37.751450723,-122.476097307,2021-03,06075030302
2573,37.759060624,-122.391364853,2022-07,06075022600
2574,37.735797628,-122.421662064,2021-09,06075025401
2575,37.74848125,-122.417336501,2021-03,06075020900
2576,37.800938367,-122.405642887,2021-03,06075010402
2577,37.722996197,-122.441961402,2024-09,06075026100
2578,37.79744384,-122.439778051,2022-10,06075012802
2579,37.766134387,-122.421935076,2022-08,06075020102
2580,37.774091304,-122.419997169,2022-07,06075020101
2581,37.777887965,-122.413601564,2022-07,06075017604
2582,37.752822074,-122.409603405,2020-12,06075022902
2583,37.789478818,-122.414561131,2020-08,06075011901
2584,37.749683691,-122.435038655,2022-03,06075021300
2585,37.774421017,-122.412349531,2020-03,06075017803
2586,37.781537434,-122.40951834,2022-08,06075017604
2587,37.78832457,-122.393911345,2024-03,06075061507
2588,37.780907675,-122.488084553,2022-09,06075042700
2589,37.781145862,-122.409026046,2022-02,06075017604
2590,37.732546426,-122.38503622,2020-12,06075023102
2591,37.761427456,-122.405089574,2023-02,06075022704
2592,37.787027218,-122.394922601,2024-12,06075061503
2593,37.78832457,-122.393911345,2022-10,06075061507
2594,37.792059517,-122.416947427,2022-01,06075011101
2595,37.78832457,-122.393911345,2024-01,06075061507
2596,37.799944042,-122.409564938,2020-04,06075010600
2597,37.783904332,-122.390120594,2021-06,06075061508
2598,37.757487708,-122.508938005,2024-03,06075035201
2599,37.748619521,-122.411584191,2021-01,06075022901
2600,37.78658886,-122.401692292,2020-01,06075061501
2601,37.754829661,-122.415465688,2021-09,06075022803
2602,37.783388956,-122.409832446,2023-06,06075012503
2603,37.787027218,-122.394922601,2022-08,06075061503
2604,37.785325833,-122.417091508,2024-01,06075012203
2605,37.777486533,-122.397691886,2024-11,06075018000
2606,37.801954696,-122.416160356,2024-02,06075010300
2607,37.787403767,-122.415827994,2020-09,06075012002
2608,37.715544557,-122.473629106,2020-02,06075033203
2609,37.786514716,-122.469512922,2021-10,06075040200
2610,37.763461049,-122.500833463,2020-02,06075035101
2611,37.785942727,-122.418902557,2022-11,06075012202
2612,37.771847007,-122.43292449,2024-11,06075016700
2613,37.719013286,-122.480443681,2023-08,06075033204
2614,37.762876596,-122.427832473,2020-01,06075020601
2615,37.756494368,-122.414533514,2021-07,06075022803
2616,37.786986977,-122.419110401,2022-02,06075012002
2617,37.738645781,-122.492053728,2020-09,06075033001
2618,37.713382868,-122.434079435,2023-08,06075026301
2619,37.798241407,-122.403286579,2021-07,06075010600
2620,37.761499492,-122.440169823,2024-11,06075020401
2621,37.799443802,-122.405671314,2020-12,06075010402
2622,37.791867607,-122.418413462,2023-01,06075011101
2623,37.784334565,-122.389023649,2021-03,06075061508
2624,37.78832457,-122.393911345,2022-10,06075061507
2625,37.76830566,-122.427693846,2024-01,06075020300
2626,37.776852076,-122.419454933,2021-03,06075012405
2627,37.766056168,-122.416537007,2022-03,06075017700
2628,37.783388956,-122.409832446,2022-12,06075012503
2629,37.780877259,-122.414506898,2024-05,06075012405
2630,37.782704574,-122.490366878,2022-07,06075042700
2631,37.78487706,-122.442348915,2021-04,06075015500
2632,37.79226943,-122.407814771,2021-10,06075011300
2633,37.71568992,-122.45479584,2020-10,06075031402
2634,37.76408012,-122.403538779,2021-04,06075022704
2635,37.733592415,-122.387018017,2021-06,06075023102
2636,37.77723851,-122.431411206,2024-01,06075016300
2637,37.732408468,-122.378290058,2022-08,06075023103
2638,37.774198963,-122.451998919,2021-07,06075016500
2639,37.781732104,-122.469767597,2023-05,06075040200
2640,37.765983601,-122.430370483,2020-03,06075020300
2641,37.774091304,-122.419997169,2022-07,06075020101
2642,37.78832457,-122.393911345,2024-09,06075061507
2643,37.752050457,-122.408181887,2020-01,06075022903
2644,37.787180565,-122.424214337,2020-04,06075015100
2645,37.774091304,-122.419997169,2022-07,06075020101
2646,37.738388717,-122.467295527,2023-01,06075030800
2647,37.735797628,-122.421662064,2021-08,06075025401
2648,37.776088052,-122.412986705,2021-06,06075017603
2649,37.730464014,-122.389831159,2021-10,06075023200
2650,37.731664564,-122.383168325,2023-05,06075023102
2651,37.793296234,-122.435568358,2021-02,06075013200
2652,37.774295048,-122.507887207,2024-01,06075047903
2653,37.759806799,-122.425386497,2020-10,06075020701
2654,37.759820505,-122.410010682,2024-08,06075022801
2655,37.761031443,-122.419351641,2023-12,06075020802
2656,37.744759837,-122.43457151,2024-08,06075021600
2657,37.778068341,-122.466151799,2020-10,06075045202
2658,37.731664967,-122.443138524,2021-09,06075031100
2659,37.783388956,-122.409832446,2021-04,06075012503
2660,37.777887965,-122.413601564,2021-01,06075017604
2661,37.747337375,-122.484519647,2021-12,06075032801
2662,37.787047912,-122.413296457,2023-06,06075012302
2663,37.751659097,-122.429108515,2020-05,06075021100
2664,37.72030093,-122.434349394,2023-12,06075026001
2665,37.790622188,-122.41310198,2023-12,06075011901
2666,37.763420729,-122.501766535,2022-11,06075035101
2667,37.785942727,-122.418902557,2022-04,06075012202
2668,37.74837428,-122.428229413,2022-11,06075021400
2669,37.746533077,-122.502737011,2021-04,06075035400
2670,37.774817065,-122.41284503,2021-02,06075017803
2671,37.802575891,-122.411227184,2023-03,06075010401
2672,37.777790309,-122.412834332,2022-02,06075017604
2673,37.774091304,-122.419997169,2022-07,06075020101
2674,37.746527066,-122.502875149,2023-07,06075035400
2675,37.78832457,-122.393911345,2022-10,06075061507
2676,37.72867709,-122.407245691,2021-10,06075025702
2677,37.758477268,-122.48637771,2022-11,06075032602
2678,37.783904332,-122.390120594,2023-07,06075061508
2679,37.764506685,-122.453053009,2024-10,06075030101
2680,37.79827242,-122.441643992,2022-01,06075012801
2681,37.714384926,-122.473318473,2020-02,06075033203
2682,37.772359929,-122.391397888,2021-09,06075060701
2683,37.754475198,-122.422274285,2023-03,06075021000
2684,37.719060212,-122.43202066,2024-10,06075026003
2685,37.781717539,-122.389147051,2022-01,06075061502
2686,37.78832457,-122.393911345,2023-03,06075061507
2687,37.790767998,-122.396202748,2024-09,06075061501
2688,37.764373209,-122.41747849,2023-05,06075020102
2689,37.791235348,-122.415937525,2022-10,06075011101
2690,37.785736791,-122.465765421,2024-11,06075040200
2691,37.777083316,-122.416979514,2022-08,06075012405
2692,37.761448502,-122.483963468,2024-12,06075032601
2693,37.776839383,-122.493175112,2021-07,06075047801
2694,37.739642821,-122.489354333,2022-07,06075033001
2695,37.714384926,-122.473318473,2020-09,06075033203
2696,37.791697251,-122.39213406,2024-10,06075061507
2697,37.780721312,-122.415737767,2023-10,06075012405
2698,37.75490336,-122.414241575,2024-07,06075022803
2699,37.788635276,-122.416990341,2022-04,06075012001
2700,37.784078169,-122.418524721,2023-03,06075012406
2701,37.779299769,-122.430296293,2024-08,06075016101
2702,37.724957269,-122.435780283,2024-03,06075025501
2703,37.763015092,-122.46831698,2021-10,06075030202
2704,37.805039617,-122.421842744,2024-01,06075010202
2705,37.783388956,-122.409832446,2022-01,06075012503
2706,37.773297399,-122.428162796,2021-12,06075016802
2707,37.772359929,-122.391397888,2024-12,06075060701
2708,37.758619593,-122.420179323,2022-01,06075020801
2709,37.781506367,-122.407932867,2021-05,06075017602
2710,37.7593145,-122.509003766,2024-05,06075035202
2711,37.731020072,-122.454498939,2023-06,06075031000
2712,37.772694134,-122.42218914,2020-08,06075020101
2713,37.777887965,-122.413601564,2023-06,06075017604
2714,37.772128127,-122.422909157,2020-10,06075020202
2715,37.764373209,-122.41747849,2021-03,06075020102
2716,37.781145862,-122.409026046,2020-02,06075017604
2717,37.797998108,-122.417192283,2021-09,06075010901
2718,37.7988592,-122.39929569,2023-11,06075010500
2719,37.774091304,-122.419997169,2022-07,06075020101
2720,37.78658886,-122.401692292,2020-01,06075061501
2721,37.785807216,-122.458631334,2021-11,06075013300
2722,37.796267467,-122.41592867,2022-02,06075010800
2723,37.788635276,-122.416990341,2022-07,06075012001
2724,37.800481142,-122.431961475,2023-05,06075012902
2725,37.763405529,-122.433095267,2022-03,06075020300
2726,37.771920991,-122.404536565,2021-05,06075018000
2727,37.776860577,-122.424731137,2023-01,06075016200
2728,37.786259862,-122.4172796,2020-03,06075012203
2729,37.777323103,-122.442510568,2021-03,06075015702
2730,37.71568992,-122.45479584,2020-09,06075031402
2731,37.781595588,-122.412190669,2023-03,06075012504
2732,37.776495408,-122.427892594,2024-09,06075016300
2733,37.78832457,-122.393911345,2022-10,06075061507
2734,37.794613864,-122.403978966,2023-04,06075061101
2735,37.7220361,-122.401210137,2024-10,06075025800
2736,37.785942727,-122.418902557,2022-06,06075012202
2737,37.784334565,-122.389023649,2021-08,06075061508
2738,37.729301772,-122.390876776,2021-12,06075023200
2739,37.790942138,-122.409016348,2024-12,06075011902
2740,37.795596152,-122.410501064,2023-07,06075011300
2741,37.71421211,-122.442950899,2024-07,06075026301
2742,37.783260387,-122.418366153,2023-07,06075012406
2743,37.798759696,-122.440956203,2022-07,06075012801
2744,37.777107404,-122.392746747,2022-10,06075060703
2745,37.777790309,-122.412834332,2021-08,06075017604
2746,37.777083316,-122.416979514,2024-12,06075012405
2747,37.75457187,-122.419712713,2021-11,06075020900
2748,37.739261474,-122.478112966,2023-01,06075033002
2749,37.777107722,-122.423094,2021-11,06075016200
2750,37.731664564,-122.383168325,2023-02,06075023102
2751,37.780877259,-122.414506898,2024-08,06075012405
2752,37.798800923,-122.425787868,2022-03,06075013001
2753,37.791697251,-122.39213406,2022-01,06075061507
2754,37.777486533,-122.397691886,2022-01,06075018000
2755,37.783990967,-122.415908807,2022-04,06075012404
2756,37.773496894,-122.430795158,2020-02,06075016801
2757,37.77714448,-122.415757032,2021-05,06075017603
2758,37.78832457,-122.393911345,2023-03,06075061507
2759,37.762313571,-122.438959982,2022-01,06075017000
2760,37.777474192,-122.47924266,2022-08,06075047701
2761,37.785736791,-122.465765421,2024-06,06075040200
2762,37.757751403,-122.420353644,2022-04,06075020801
2763,37.711343986,-122.396421634,2023-06,06075061000
2764,37.739123409,-122.501137991,2021-02,06075035300
2765,37.762773726,-122.417186682,2021-08,06075022801
2766,37.791697251,-122.39213406,2022-08,06075061507
2767,37.781300725,-122.479380201,2022-02,06075042601
2768,37.790244379,-122.407673837,2024-11,06075011700
2769,37.802511614,-122.445913523,2024-01,06075012700
2770,37.773408312,-122.486332269,2021-05,06075047702
2771,37.786986977,-122.419110401,2022-09,06075012002
2772,37.78832457,-122.393911345,2023-03,06075061507
2773,37.774536278,-122.420741293,2020-09,06075016802
2774,37.78832457,-122.393911345,2024-09,06075061507
2775,37.7723804,-122.508821438,2020-10,06075047904
2776,37.762547575,-122.461392587,2024-09,06075030101
2777,37.802163581,-122.414518424,2021-01,06075010300
2778,37.757048383,-122.476471289,2023-07,06075030301
2779,37.787027218,-122.394922601,2022-08,06075061503
2780,37.780877259,-122.414506898,2023-05,06075012405
2781,37.783738591,-122.467627588,2022-09,06075040200
2782,37.802163581,-122.414518424,2021-02,06075010300
2783,37.74164774,-122.486274627,2021-12,06075033001
2784,37.789370354,-122.414539182,2021-06,06075012100
2785,37.763407358,-122.439048936,2020-03,06075017000
2786,37.771830541,-122.439711616,2022-02,06075016700
2787,37.761937485,-122.42395573,2023-01,06075020702
2788,37.780052504,-122.409773824,2024-02,06075017602
2789,37.789478406,-122.406166894,2021-02,06075011700
2790,37.760721745,-122.47793024,2024-02,06075032601
2791,37.769812263,-122.424206499,2024-08,06075020202
2792,37.774817065,-122.41284503,2022-09,06075017803
2793,37.80086532,-122.42308905,2021-10,06075010201
2794,37.764790979,-122.470730255,2022-09,06075030201
2795,37.777790309,-122.412834332,2022-02,06075017604
2796,37.778797888,-122.422520702,2024-02,06075016200
2797,37.781783302,-122.468703265,2023-01,06075040200
2798,37.774743527,-122.431819033,2022-02,06075016300
2799,37.756371622,-122.416574134,2022-07,06075022803
2800,37.785467052,-122.415977627,2023-04,06075012204
2801,37.785078597,-122.412895408,2020-05,06075012301
2802,37.785776408,-122.485689823,2020-01,06075042800
2803,37.764373209,-122.41747849,2022-02,06075020102
2804,37.78832457,-122.393911345,2024-09,06075061507
2805,37.787027218,-122.394922601,2024-11,06075061503
2806,37.782845036,-122.413221766,2020-04,06075012503
2807,37.771722675,-122.393266192,2022-08,06075060701
2808,37.762313571,-122.438959982,2021-10,06075017000
2809,37.778163429,-122.411086922,2024-03,06075017603
2810,37.783565477,-122.415051135,2022-07,06075012404
2811,37.738508387,-122.409057186,2021-10,06075025100
2812,37.763055892,-122.467387267,2021-07,06075030202
2813,37.713266917,-122.409797389,2021-03,06075026401
2814,37.775784448,-122.43202516,2020-03,06075016300
2815,37.762297641,-122.484630492,2022-05,06075032602
2816,37.784607232,-122.415261894,2021-06,06075012204
2817,37.750842916,-122.415829834,2023-06,06075022901
2818,37.787918527,-122.404277568,2022-03,06075011700
2819,37.77714448,-122.415757032,2022-01,06075017603
2820,37.779299769,-122.430296293,2022-09,06075016101
2821,37.780052504,-122.409773824,2021-07,06075017602
2822,37.771835346,-122.443861894,2024-10,06075016601
2823,37.784375966,-122.424422595,2021-05,06075016000
2824,37.756656762,-122.388267833,2024-02,06075022600
2825,37.780965818,-122.428020291,2022-09,06075016102
2826,37.708772304,-122.407052986,2023-06,06075026403
2827,37.771835346,-122.443861894,2024-09,06075016601
2828,37.715533501,-122.404504157,2021-12,06075026402
2829,37.78832457,-122.393911345,2024-01,06075061507
2830,37.784875453,-122.38965631,2024-10,06075061508
2831,37.806282688,-122.412114085,2022-11,06075010101
2832,37.793220014,-122.406954395,2024-10,06075011800
2833,37.757468967,-122.43741741,2022-05,06075020500
2834,37.777790309,-122.412834332,2022-07,06075017604
2835,37.783388956,-122.409832446,2022-11,06075012503
2836,37.777912928,-122.425714837,2024-01,06075016200
2837,37.754997331,-122.425133658,2021-06,06075021000
2838,37.785057144,-122.479649203,2023-04,06075042601
2839,37.716917794,-122.483309157,2020-02,06075033203
2840,37.719027851,-122.482266823,2020-02,06075033204
2841,37.777486533,-122.397691886,2022-04,06075018000
2842,37.78832457,-122.393911345,2023-06,06075061507
2843,37.770651316,-122.434805116,2020-05,06075016700
2844,37.755969441,-122.410828224,2020-03,06075022803
2845,37.795475652,-122.425889481,2021-06,06075013101
2846,37.781334058,-122.399027494,2021-05,06075017801
2847,37.780877259,-122.414506898,2024-10,06075012405
2848,37.788733841,-122.437108979,2022-02,06075013401
2849,37.773932873,-122.423166149,2021-10,06075016802
2850,37.774091304,-122.419997169,2022-07,06075020101
2851,37.721092486,-122.449637734,2023-04,06075031202
2852,37.794509089,-122.407922837,2021-04,06075061102
2853,37.774381834,-122.390710143,2022-01,06075060701
2854,37.733736663,-122.392378261,2024-05,06075061200
2855,37.729927376,-122.390314135,2023-08,06075023200
2856,37.78832457,-122.393911345,2022-10,06075061507
2857,37.759438123,-122.419060338,2022-12,06075020801
2858,37.785736789,-122.389124364,2021-05,06075061508
2859,37.786986977,-122.419110401,2022-01,06075012002
2860,37.772682624,-122.437213711,2024-10,06075016700
2861,37.783673953,-122.415072979,2023-06,06075012404
2862,37.778670115,-122.435215027,2023-01,06075015801
2863,37.76460186,-122.464135616,2022-05,06075030101
2864,37.744906626,-122.497245832,2021-07,06075035300
2865,37.717319772,-122.434883627,2023-10,06075026004
2866,37.761031443,-122.419351641,2021-09,06075020802
2867,37.71568992,-122.45479584,2022-10,06075031402
2868,37.777603624,-122.455644136,2021-07,06075015600
2869,37.7447384,-122.422239834,2023-01,06075025300
2870,37.757582468,-122.394748461,2024-09,06075061402
2871,37.780457839,-122.428690538,2022-10,06075016102
2872,37.767683451,-122.430641525,2021-09,06075016900
2873,37.732605785,-122.392787846,2022-06,06075023003
2874,37.784078169,-122.418524721,2022-07,06075012406
2875,37.773610639,-122.464291404,2021-12,06075045202
2876,37.773598943,-122.433277155,2021-01,06075016700
2877,37.782625674,-122.434187754,2021-01,06075015900
2878,37.791261097,-122.403838499,2022-08,06075011700
2879,37.759628007,-122.446494078,2022-05,06075030102
2880,37.790494993,-122.408784625,2024-05,06075011902
2881,37.757966456,-122.388787098,2023-10,06075022600
2882,37.785631782,-122.413782611,2022-11,06075012301
2883,37.764373209,-122.41747849,2023-03,06075020102
2884,37.78832457,-122.393911345,2023-06,06075061507
2885,37.766703828,-122.420236789,2021-10,06075020101
2886,37.799398245,-122.412413942,2022-08,06075010300
2887,37.722972266,-122.457235195,2024-09,06075031201
2888,37.794325885,-122.416450547,2021-04,06075011001
2889,37.754961089,-122.41328645,2024-12,06075022803
2890,37.786570555,-122.413973061,2024-11,06075012302
2891,37.73202618,-122.380001888,2024-12,06075023102
2892,37.797143889,-122.421940116,2020-06,06075010902
2893,37.719710443,-122.469402253,2024-11,06075031301
2894,37.714311121,-122.492030022,2022-04,06075060400
2895,37.728555307,-122.412803428,2021-04,06075025701
2896,37.731008023,-122.381773258,2021-07,06075023102
2897,37.78487706,-122.442348915,2021-07,06075015500
2898,37.748400069,-122.422415529,2021-11,06075021000
2899,37.772134835,-122.388253013,2024-11,06075060701
2900,37.764276983,-122.418688073,2024-11,06075020102
2901,37.724764666,-122.394718932,2023-05,06075023300
2902,37.785942727,-122.418902557,2023-06,06075012202
2903,37.771722675,-122.393266192,2022-08,06075060701
2904,37.772359929,-122.391397888,2022-08,06075060701
2905,37.785611404,-122.414829444,2020-07,06075012204
2906,37.723620742,-122.468200852,2024-04,06075030900
2907,37.786986977,-122.419110401,2021-09,06075012002
2908,37.748935206,-122.40977305,2024-07,06075022902
2909,37.78832457,-122.393911345,2022-08,06075061507
2910,37.786986977,-122.419110401,2024-05,06075012002
2911,37.787277155,-122.416825198,2022-04,06075012002
2912,37.735648427,-122.401833131,2020-03,06075023001
2913,37.727035865,-122.428638491,2021-08,06075026002
2914,37.762192016,-122.42268246,2023-08,06075020702
2915,37.80310132,-122.414343193,2024-08,06075010300
2916,37.759628007,-122.446494078,2022-03,06075030102
2917,37.787027218,-122.394922601,2022-09,06075061503
2918,37.777474192,-122.47924266,2022-08,06075047701
2919,37.777887965,-122.413601564,2021-11,06075017604
2920,37.787027218,-122.394922601,2022-08,06075061503
2921,37.721550048,-122.392199017,2023-11,06075023400
2922,37.781145862,-122.409026046,2022-02,06075017604
2923,37.733592415,-122.387018017,2021-09,06075023102
2924,37.781249415,-122.48045123,2020-03,06075042601
2925,37.739123409,-122.501137991,2020-06,06075035300
2926,37.786377576,-122.392446006,2022-12,06075061504
2927,37.748078315,-122.417037589,2024-10,06075025200
2928,37.772670548,-122.433090198,2022-04,06075016700
2929,37.723086661,-122.398801113,2024-04,06075023300
2930,37.755655964,-122.416025189,2022-05,06075022803
2931,37.714358622,-122.473175139,2024-06,06075033203
2932,37.783294687,-122.477372736,2022-02,06075042602
2933,37.734293792,-122.402390571,2021-12,06075023001
2934,37.762278549,-122.419332515,2022-02,06075020802
2935,37.777790309,-122.412834332,2021-09,06075017604
2936,37.763015092,-122.46831698,2021-10,06075030202
2937,37.78511799,-122.41873546,2024-09,06075012202
2938,37.781217186,-122.45699815,2024-11,06075015600
2939,37.732487705,-122.384363365,2021-10,06075023102
2940,37.714242403,-122.46394956,2022-04,06075031302
2941,37.776305655,-122.431223178,2021-10,06075016300
2942,37.789478818,-122.414561131,2022-08,06075011901
2943,37.799016342,-122.428290721,2020-09,06075012902
2944,37.787504496,-122.414163692,2021-05,06075012302
2945,37.783388956,-122.409832446,2020-08,06075012503
2946,37.773408312,-122.486332269,2021-04,06075047702
2947,37.787027218,-122.394922601,2020-09,06075061503
2948,37.794613864,-122.403978966,2023-10,06075061101
2949,37.784334565,-122.389023649,2021-12,06075061508
2950,37.749975796,-122.415962154,2024-06,06075022901
2951,37.74187968,-122.50086409,2024-09,06075035300
2952,37.791749891,-122.433570935,2024-07,06075013500
2953,37.772694134,-122.42218914,2022-08,06075020101
2954,37.734570707,-122.391831742,2023-12,06075061200
2955,37.739020476,-122.411498283,2022-08,06075025402
2956,37.763880386,-122.450310277,2021-06,06075017102
2957,37.774743527,-122.431819033,2021-09,06075016300
2958,37.729610572,-122.380720942,2023-07,06075023103
2959,37.77752855,-122.436670261,2021-07,06075015802
2960,37.803961053,-122.43712616,2024-09,06075012601
2961,37.776021847,-122.414869834,2021-08,06075017603
2962,37.716146048,-122.470266304,2022-09,06075031301
2963,37.801273267,-122.41356539,2024-02,06075010300
2964,37.776021847,-122.414869834,2021-02,06075017603
2965,37.780343254,-122.437097625,2024-11,06075015801
2966,37.793308161,-122.420393646,2021-03,06075011001
2967,37.780646414,-122.427178093,2022-10,06075016102
2968,37.762268798,-122.507668237,2020-05,06075035202
2969,37.776407418,-122.437962439,2020-01,06075016400
2970,37.785217363,-122.41706961,2020-07,06075012203
2971,37.731676271,-122.39898715,2020-09,06075023003
2972,37.775649665,-122.399819692,2024-11,06075060703
2973,37.796108062,-122.436136625,2024-12,06075013002
2974,37.756615378,-122.486245746,2021-03,06075032602
2975,37.778797888,-122.422520702,2024-08,06075016200
2976,37.785024662,-122.41197189,2023-04,06075012301
2977,37.766813142,-122.428952855,2024-01,06075020300
2978,37.743697723,-122.482255209,2020-01,06075032801
2979,37.777923063,-122.404787953,2024-01,06075017804
2980,37.777285816,-122.483388672,2022-08,06075047701
2981,37.782051997,-122.393734352,2022-03,06075061502
2982,37.779813722,-122.403860418,2024-07,06075017804
2983,37.779530959,-122.413542707,2020-11,06075017604
2984,37.719013286,-122.480443681,2020-02,06075033204
2985,37.78832457,-122.393911345,2022-08,06075061507
2986,37.786460014,-122.399190298,2021-10,06075061501
2987,37.783260387,-122.418366153,2023-08,06075012406
2988,37.761031443,-122.419351641,2023-11,06075020802
2989,37.771722675,-122.393266192,2022-08,06075060701
2990,37.714950117,-122.476338616,2021-03,06075033203
2991,37.797657371,-122.411923656,2021-12,06075010701
2992,37.77714448,-122.415757032,2022-10,06075017603
2993,37.800064552,-122.408332405,2023-02,06075010600
2994,37.77290009,-122.424646168,2024-07,06075016802
2995,37.76368768,-122.388662851,2022-12,06075022600
2996,37.795475652,-122.425889481,2022-01,06075013101
2997,37.744996217,-122.475267385,2022-11,06075030400
2998,37.803961053,-122.43712616,2024-09,06075012601
2999,37.784903682,-122.416234049,2024-05,06075012203
3000,37.73534315,-122.426435055,2022-06,06075025403
3001,37.771817046,-122.427085157,2024-06,06075016801
3002,37.773981431,-122.410344133,2022-02,06075017803
3003,37.777083316,-122.416979514,2022-08,06075012405
3004,37.773610639,-122.464291404,2021-12,06075045202
3005,37.782635513,-122.414862827,2024-10,06075012404
3006,37.781145862,-122.409026046,2022-02,06075017604
3007,37.753095117,-122.403879225,2024-06,06075022903
3008,37.783260387,-122.418366153,2021-10,06075012406
3009,37.78832457,-122.393911345,2024-09,06075061507
3010,37.782845036,-122.413221766,2020-05,06075012503
3011,37.800856208,-122.44388041,2022-01,06075012700
3012,37.802122195,-122.425543359,2021-09,06075012901
3013,37.790636036,-122.404572711,2021-06,06075011700
3014,37.764460043,-122.478188743,2022-12,06075032601
3015,37.713382868,-122.434079435,2023-09,06075026301
3016,37.76368768,-122.388662851,2020-03,06075022600
3017,37.777083316,-122.416979514,2021-09,06075012405
3018,37.782448498,-122.416327441,2021-03,06075012403
3019,37.772683853,-122.426346199,2021-10,06075016802
3020,37.758033539,-122.462031432,2022-08,06075030102
3021,37.76532636,-122.414201572,2021-01,06075017700
3022,37.759818717,-122.498427922,2021-07,06075035101
3023,37.735295019,-122.388340737,2024-09,06075061200
3024,37.779617575,-122.473838628,2022-06,06075047600
3025,37.780101581,-122.455353937,2022-07,06075015600
3026,37.751033703,-122.437381084,2022-04,06075021300
3027,37.783388956,-122.409832446,2023-02,06075012503
3028,37.781595588,-122.412190669,2023-03,06075012504
3029,37.78832457,-122.393911345,2023-03,06075061507
3030,37.788227025,-122.439617642,2023-09,06075013401
3031,37.746651049,-122.42449815,2023-12,06075021500
3032,37.787027218,-122.394922601,2020-08,06075061503
3033,37.763654746,-122.393765213,2021-10,06075022702
3034,37.78832457,-122.393911345,2023-03,06075061507
3035,37.774759785,-122.416457295,2024-07,06075017603
3036,37.789584068,-122.428071911,2023-02,06075015201
3037,37.734028276,-122.437101595,2023-12,06075031100
3038,37.78832457,-122.393911345,2022-08,06075061507
3039,37.716711905,-122.453113224,2022-11,06075031402
3040,37.717636916,-122.478461274,2020-02,06075033203
3041,37.766134387,-122.421935076,2024-02,06075020102
3042,37.7266191,-122.43237137,2020-01,06075026001
3043,37.800064552,-122.408332405,2024-02,06075010600
3044,37.720076142,-122.436229896,2022-01,06075026004
3045,37.777790309,-122.412834332,2020-09,06075017604
3046,37.804798118,-122.442969797,2024-11,06075012700
3047,37.775854859,-122.445614416,2021-11,06075016500
3048,37.790244379,-122.407673837,2024-04,06075011700
3049,37.7593145,-122.509003766,2024-05,06075035202
3050,37.730886198,-122.399992809,2022-09,06075023003
3051,37.78605122,-122.418924277,2024-10,06075012202
3052,37.720224315,-122.451224873,2020-04,06075031202
3053,37.792124245,-122.423528289,2020-12,06075013101
3054,37.769571487,-122.420224195,2022-04,06075020101
3055,37.762192016,-122.42268246,2024-03,06075020702
3056,37.71316824,-122.413881369,2020-01,06075026401
3057,37.798379262,-122.417512644,2023-03,06075010901
3058,37.777790309,-122.412834332,2022-04,06075017604
3059,37.78832457,-122.393911345,2023-03,06075061507
3060,37.78511799,-122.41873546,2021-02,06075012202
3061,37.78832457,-122.393911345,2023-06,06075061507
3062,37.740928495,-122.502480393,2023-03,06075035400
3063,37.772345568,-122.443190214,2021-12,06075016601
3064,37.790132683,-122.438304507,2020-01,06075013401
3065,37.763015092,-122.46831698,2022-02,06075030202
3066,37.778068341,-122.466151799,2020-10,06075045202
3067,37.802163581,-122.414518424,2021-06,06075010300
3068,37.728905076,-122.380246827,2023-09,06075023103
3069,37.783673953,-122.415072979,2022-12,06075012404
3070,37.760967195,-122.472525618,2021-10,06075030201
3071,37.79827242,-122.441643992,2024-12,06075012801
3072,37.759545149,-122.431534314,2020-11,06075020601
3073,37.768383552,-122.417249514,2021-12,06075017700
3074,37.768153918,-122.45431554,2023-04,06075980300
3075,37.78832457,-122.393911345,2024-11,06075061507
3076,37.785217363,-122.41706961,2022-03,06075012203
3077,37.783260387,-122.418366153,2023-12,06075012406
3078,37.78832457,-122.393911345,2024-06,06075061507
3079,37.78832457,-122.393911345,2022-10,06075061507
3080,37.786554024,-122.429146334,2024-03,06075015500
3081,37.801495193,-122.430478136,2021-09,06075012902
3082,37.788027552,-122.447804474,2024-11,06075013300
3083,37.7383396,-122.476496197,2023-07,06075033002
3084,37.777001636,-122.407616686,2023-04,06075017804
3085,37.774091304,-122.419997169,2022-07,06075020101
3086,37.78658886,-122.401692292,2020-01,06075061501
3087,37.748078315,-122.417037589,2024-10,06075025200
3088,37.778897241,-122.433433309,2021-11,06075016101
3089,37.78832457,-122.393911345,2022-08,06075061507
3090,37.751252542,-122.421447402,2023-07,06075021000
3091,37.783919419,-122.463485944,2023-05,06075040100
3092,37.802163581,-122.414518424,2020-11,06075010300
